"Link","Name of Parks","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","Type","W4Efsd 3","Address","W4Efsd 5","asd2asd","","W4Efsd 8","FQ2IWe src","ah5Ghc","M4A5Cf","ah5Ghc 2","M4A5Cf 2","ah5Ghc 3","W6VQef","W4Efsd 9","A1zNzb href","J8zHNe"
"https://www.google.com/maps/place/Bistro+at+Burvale+Hotel/data=!4m7!3m6!1s0x6ad63f0fdda62033:0x15fcd6579fcb7b11!8m2!3d-37.8537438!4d145.170857!16s%2Fg%2F11hcy9ncr_!19sChIJMyCm3Q8_1moREXvLn1fW_BU?authuser=0&hl=en&rclk=1","Bistro at Burvale Hotel","3.8","(5)","·","$","·","Bistro","·","Cnr Springvale Rd &, Burwood Hwy","·","","Closed","⋅ Opens 11AM Mon","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","Dine-in","·","Takeaway","·","No delivery","·","","",""
"https://www.google.com/maps/place/Indochine+Vietnamese+Restaurant/data=!4m7!3m6!1s0x6ad640ba1deb7f6b:0x22cf1c960cacb9b2!8m2!3d-37.8201669!4d145.1210948!16s%2Fg%2F1vkxmdbg!19sChIJa3_rHbpA1moRsrmsDJYczyI?authuser=0&hl=en&rclk=1","Indochine Vietnamese Restaurant","4.0","(627)","·","$$","·","Vietnamese","·","51 Carrington Rd","·","Southeast Asian dishes & a local vibe","Closed","⋅ Opens 11:30AM Mon","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","Dine-in","·","Takeaway","·","No-contact delivery","·","·","https://food.google.com/chooseprovider?restaurantId=/g/1vkxmdbg&g2lbs=AL1YbfVK3_9srQBTgiASWYY1UPdeU9hpviVDOdbghnHXuJDfK7MxO3FF3-pccOR3NibdXhIhsVS7VjvATb-KVLpFh5LehCSv4qvOvk84ZLg7fq5U5UnT318%3D&hl=en-AU&gl=au&fo_m=MfohQo559jFvMWvkddHzV46uMT_RFPQ05bfKMQVr5-7IofUJMU_hT8vrWuwRMUv3d8yCO4PgMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=LHQ5Y9rUJq7z4-EPj4i-iA0&ei=LHQ5Y9rUJq7z4-EPj4i-iA0&fo_s=OA,AH","Order online"
"https://www.google.com/maps/place/The+Greek+Spot/data=!4m7!3m6!1s0x6ad6422c610b6c63:0x946fa4526fcff043!8m2!3d-37.823265!4d145.042726!16s%2Fg%2F1tdjx489!19sChIJY2wLYSxC1moRQ_DPb1Kkb5Q?authuser=0&hl=en&rclk=1","The Greek Spot","4.3","(173)","·","$$","·","Greek","·","559 Burwood Rd","·","Mediterranean bites in a vibrant taverna","Closed","⋅ Opens 5:30PM Tue","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","Dine-in","·","Takeaway","·","Delivery","·","·","https://www.google.com/maps/reserve/v/dine/c/1Lk_Bil11aU?source=pa&hl=en-AU&gei=LHQ5Y9rUJq7z4-EPj4i-iA0&sourceurl=https://www.google.com/search?tbm%3Dmap%26authuser%3D0%26hl%3Den%26gl%3Dau%26pb%3D!4m12!1m3!1d15902.062465697545!2d145.1265483489004!3d-37.83985756036363!2m3!1f0!2f0!3f0!3m2!1i1920!2i969!4f13.1!7i20!8i100!10b1!12m8!1m1!18b1!2m3!5m1!6e2!20e3!10b1!16b1!19m4!2m3!1i360!2i120!4i8!20m57!2m2!1i203!2i100!3m2!2i4!5b1!6m6!1m2!1i86!2i86!1m2!1i408!2i240!7m42!1m3!1e1!2b0!3e3!1m3!1e2!2b1!3e2!1m3!1e2!2b0!3e3!1m3!1e8!2b0!3e3!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e9!2b1!3e2!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e10!2b0!3e4!2b1!4b1!9b0!22m2!1shXI5Y-SPA9iM4-EP2dSm4Aw!7e81!24m70!1m22!13m8!2b1!3b1!4b1!6i1!8b1!9b1!14b1!20b1!18m12!3b1!4b1!5b1!6b1!9b1!12b1!13b1!14b1!15b1!17b1!20b1!21b1!2b1!5m5!2b1!3b1!5b1!6b1!7b1!10m1!8e3!14m1!3b1!17b1!20m2!1e3!1e6!24b1!25b1!26b1!29b1!30m1!2b1!36b1!39m3!2m2!2i1!3i1!43b1!52b1!54m1!1b1!55b1!56m2!1b1!3b1!65m5!3m4!1m3!1m2!1i224!2i298!71b1!72m4!1m2!3b1!5b1!4b1!89b1!26m4!2m3!1i80!2i92!4i8!30m28!1m6!1m2!1i0!2i0!2m2!1i458!2i969!1m6!1m2!1i1870!2i0!2m2!1i1920!2i969!1m6!1m2!1i0!2i0!2m2!1i1920!2i20!1m6!1m2!1i0!2i949!2m2!1i1920!2i969!34m18!2b1!3b1!4b1!6b1!8m6!1b1!3b1!4b1!5b1!6b1!7b1!9b1!12b1!14b1!20b1!23b1!25b1!26b1!37m1!1e81!42b1!46m1!1e9!47m0!49m5!3b1!6m1!1b1!7m1!1e3!50m156!1m151!2m7!1u3!4sOpen%2Bnow!5e1!9s0ahUKEwj8-6fltsH6AhU-4TgGHaZ8CDgQ_KkBCLEGKBc!10m2!3m1!1e1!2m7!1u5!4sJapanese!5e1!9s0ahUKEwj8-6fltsH6AhU-4TgGHaZ8CDgQ_KkBCLIGKBg!10m2!5m1!1sgcid:japanese_restaurant!2m7!1u5!4sChinese!5e1!9s0ahUKEwj8-6fltsH6AhU-4TgGHaZ8CDgQ_KkBCLMGKBk!10m2!5m1!1sgcid:chinese_restaurant!2m7!1u2!4sTop-rated!5e1!9s0ahUKEwj8-6fltsH6AhU-4TgGHaZ8CDgQ_KkBCLQGKBo!10m2!2m1!1e1!3m1!1u3!3m1!1u2!3m113!1u5!2m7!1m2!5m1!1sgcid:asian_fusion_restaurant!2sAsian%2BFusion!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:chinese_restaurant!2sChinese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/chinese.png!2m7!1m2!5m1!1sgcid:french_restaurant!2sFrench!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/french.png!2m7!1m2!5m1!1sgcid:greek_restaurant!2sGreek!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:indian_restaurant!2sIndian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/indian.png!2m7!1m2!5m1!1sgcid:italian_restaurant!2sItalian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/italian.png!2m7!1m2!5m1!1sgcid:japanese_restaurant!2sJapanese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/japanese.png!2m7!1m2!5m1!1sgcid:lebanese_restaurant!2sLebanese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:malaysian_restaurant!2sMalaysian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/thai.png!2m7!1m2!5m1!1sgcid:modern_australian_restaurant!2sModern%2BAustralian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:seafood_restaurant!2sSeafood!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/seafood.png!2m7!1m2!5m1!1sgcid:sushi_restaurant!2sSushi!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/sushi.png!2m7!1m2!5m1!1sgcid:thai_restaurant!2sThai!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/thai.png!2m7!1m2!5m1!1sgcid:vietnamese_restaurant!2sVietnamese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/japanese.png!4BIAEqAkFV!2e2!3m2!1b1!3b1!59BQ2dBd0Fn!67m2!7b1!10b1!69i620%26q%3Ddinning%2Bin%2Bburwood%26ech%3D13%26psi%3DhXI5Y-SPA9iM4-EP2dSm4Aw.1664709254246.1","Reserve a table"
"https://www.google.com/maps/place/Kitchen+Republik/data=!4m7!3m6!1s0x6ad640b091ced315:0x403753580033687f!8m2!3d-37.8193121!4d145.1231233!16s%2Fg%2F1hhhwj23n!19sChIJFdPOkbBA1moRf2gzAFhTN0A?authuser=0&hl=en&rclk=1","Kitchen Republik","4.1","(825)","·","$","·","Restaurant","·","Shop MM2/1 Main St","·","","Closed","⋅ Opens 8:30AM Mon","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","Box Hill is Melbourne’s Asian food mecca","","","","","·","","",""
"https://www.google.com/maps/place/Haiku/data=!4m7!3m6!1s0x6ad64197fcd0e9d3:0xa752ab9f2d265de3!8m2!3d-37.8482335!4d145.0778144!16s%2Fg%2F11g0jxwws5!19sChIJ0-nQ_JdB1moR410mLZ-rUqc?authuser=0&hl=en&rclk=1","Haiku","4.5","(623)","·","$$","·","Restaurant","·","1161 Toorak Rd","·","","Closed","⋅ Opens 8AM Tue","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","Dine-in","·","Takeaway","·","No-contact delivery","·","","https://www.google.com/maps/reserve/v/dine/c/FCJqWDClxa4?source=pa&hl=en-AU&gei=LHQ5Y9rUJq7z4-EPj4i-iA0&sourceurl=https://www.google.com/search?tbm%3Dmap%26authuser%3D0%26hl%3Den%26gl%3Dau%26pb%3D!4m12!1m3!1d15902.062465697545!2d145.1265483489004!3d-37.83985756036363!2m3!1f0!2f0!3f0!3m2!1i1920!2i969!4f13.1!7i20!8i100!10b1!12m8!1m1!18b1!2m3!5m1!6e2!20e3!10b1!16b1!19m4!2m3!1i360!2i120!4i8!20m57!2m2!1i203!2i100!3m2!2i4!5b1!6m6!1m2!1i86!2i86!1m2!1i408!2i240!7m42!1m3!1e1!2b0!3e3!1m3!1e2!2b1!3e2!1m3!1e2!2b0!3e3!1m3!1e8!2b0!3e3!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e9!2b1!3e2!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e10!2b0!3e4!2b1!4b1!9b0!22m2!1shXI5Y-SPA9iM4-EP2dSm4Aw!7e81!24m70!1m22!13m8!2b1!3b1!4b1!6i1!8b1!9b1!14b1!20b1!18m12!3b1!4b1!5b1!6b1!9b1!12b1!13b1!14b1!15b1!17b1!20b1!21b1!2b1!5m5!2b1!3b1!5b1!6b1!7b1!10m1!8e3!14m1!3b1!17b1!20m2!1e3!1e6!24b1!25b1!26b1!29b1!30m1!2b1!36b1!39m3!2m2!2i1!3i1!43b1!52b1!54m1!1b1!55b1!56m2!1b1!3b1!65m5!3m4!1m3!1m2!1i224!2i298!71b1!72m4!1m2!3b1!5b1!4b1!89b1!26m4!2m3!1i80!2i92!4i8!30m28!1m6!1m2!1i0!2i0!2m2!1i458!2i969!1m6!1m2!1i1870!2i0!2m2!1i1920!2i969!1m6!1m2!1i0!2i0!2m2!1i1920!2i20!1m6!1m2!1i0!2i949!2m2!1i1920!2i969!34m18!2b1!3b1!4b1!6b1!8m6!1b1!3b1!4b1!5b1!6b1!7b1!9b1!12b1!14b1!20b1!23b1!25b1!26b1!37m1!1e81!42b1!46m1!1e9!47m0!49m5!3b1!6m1!1b1!7m1!1e3!50m156!1m151!2m7!1u3!4sOpen%2Bnow!5e1!9s0ahUKEwj8-6fltsH6AhU-4TgGHaZ8CDgQ_KkBCLEGKBc!10m2!3m1!1e1!2m7!1u5!4sJapanese!5e1!9s0ahUKEwj8-6fltsH6AhU-4TgGHaZ8CDgQ_KkBCLIGKBg!10m2!5m1!1sgcid:japanese_restaurant!2m7!1u5!4sChinese!5e1!9s0ahUKEwj8-6fltsH6AhU-4TgGHaZ8CDgQ_KkBCLMGKBk!10m2!5m1!1sgcid:chinese_restaurant!2m7!1u2!4sTop-rated!5e1!9s0ahUKEwj8-6fltsH6AhU-4TgGHaZ8CDgQ_KkBCLQGKBo!10m2!2m1!1e1!3m1!1u3!3m1!1u2!3m113!1u5!2m7!1m2!5m1!1sgcid:asian_fusion_restaurant!2sAsian%2BFusion!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:chinese_restaurant!2sChinese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/chinese.png!2m7!1m2!5m1!1sgcid:french_restaurant!2sFrench!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/french.png!2m7!1m2!5m1!1sgcid:greek_restaurant!2sGreek!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:indian_restaurant!2sIndian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/indian.png!2m7!1m2!5m1!1sgcid:italian_restaurant!2sItalian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/italian.png!2m7!1m2!5m1!1sgcid:japanese_restaurant!2sJapanese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/japanese.png!2m7!1m2!5m1!1sgcid:lebanese_restaurant!2sLebanese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:malaysian_restaurant!2sMalaysian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/thai.png!2m7!1m2!5m1!1sgcid:modern_australian_restaurant!2sModern%2BAustralian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:seafood_restaurant!2sSeafood!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/seafood.png!2m7!1m2!5m1!1sgcid:sushi_restaurant!2sSushi!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/sushi.png!2m7!1m2!5m1!1sgcid:thai_restaurant!2sThai!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/thai.png!2m7!1m2!5m1!1sgcid:vietnamese_restaurant!2sVietnamese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/japanese.png!4BIAEqAkFV!2e2!3m2!1b1!3b1!59BQ2dBd0Fn!67m2!7b1!10b1!69i620%26q%3Ddinning%2Bin%2Bburwood%26ech%3D13%26psi%3DhXI5Y-SPA9iM4-EP2dSm4Aw.1664709254246.1","Reserve a table"
"https://www.google.com/maps/place/Gihan's+Restaurant/data=!4m7!3m6!1s0x6ad64249bbadc0ff:0xd972fb8a0ea1fb17!8m2!3d-37.821307!4d145.025433!16s%2Fg%2F11f00kjpg5!19sChIJ_8Ctu0lC1moRF_uhDor7ctk?authuser=0&hl=en&rclk=1","Gihan's Restaurant","4.2","(19)","","","·","Brunch","·","81 Burwood Rd","·","","Closed","⋅ Opens 10AM Mon","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","Dine-in","·","Takeaway","·","Delivery","·","","",""
"https://www.google.com/maps/place/Dumpling+King/data=!4m7!3m6!1s0x6ad640b0811af9f1:0x61ba5218ade53449!8m2!3d-37.819977!4d145.123666!16s%2Fg%2F1tnbl88p!19sChIJ8fkagbBA1moRSTTlrRhSumE?authuser=0&hl=en&rclk=1","Dumpling King","4.2","(619)","·","$$","·","Chinese","·","572 Station St","·","Buzzing locale for Chinese cuisine","Closed","⋅ Opens 5PM Mon","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","Dine-in","·","Takeaway","·","Delivery","·","·","",""
"https://www.google.com/maps/place/Corner+Hotel/data=!4m7!3m6!1s0x6ad64292f3fbbadd:0xc0014a171be7adf7!8m2!3d-37.8248188!4d144.9926959!16zL20vMDhtbjl6!19sChIJ3br785JC1moR963nGxdKAcA?authuser=0&hl=en&rclk=1","Corner Hotel","4.4","(2,869)","·","$$","·","Pub","·","57 Swan St","·","Iconic venue with a rooftop & live bands","Open","⋅ Closes 3AM","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","""Did the roof top","","dining","",", was very enjoyable.""","·","·","",""
"https://www.google.com/maps/place/Mimis+Restaurant/data=!4m7!3m6!1s0x6ad641ebb74be601:0x430099f425d45192!8m2!3d-37.838252!4d145.084513!16s%2Fg%2F11h112f7b5!19sChIJAeZLt-tB1moRklHUJfSZAEM?authuser=0&hl=en&rclk=1","Mimis Restaurant","4.5","(30)","","","·","Italian","·","134-136 Highfield Rd","·","","Closed","⋅ Opens 5PM Tue","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","Dine-in","·","Takeaway","","","·","","https://www.google.com/maps/reserve/v/dine/c/OB9Nq7ukNmc?source=pa&hl=en-AU&gei=LHQ5Y9rUJq7z4-EPj4i-iA0&sourceurl=https://www.google.com/search?tbm%3Dmap%26authuser%3D0%26hl%3Den%26gl%3Dau%26pb%3D!4m12!1m3!1d15902.062465697545!2d145.1265483489004!3d-37.83985756036363!2m3!1f0!2f0!3f0!3m2!1i1920!2i969!4f13.1!7i20!8i100!10b1!12m8!1m1!18b1!2m3!5m1!6e2!20e3!10b1!16b1!19m4!2m3!1i360!2i120!4i8!20m57!2m2!1i203!2i100!3m2!2i4!5b1!6m6!1m2!1i86!2i86!1m2!1i408!2i240!7m42!1m3!1e1!2b0!3e3!1m3!1e2!2b1!3e2!1m3!1e2!2b0!3e3!1m3!1e8!2b0!3e3!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e9!2b1!3e2!1m3!1e10!2b0!3e3!1m3!1e10!2b1!3e2!1m3!1e10!2b0!3e4!2b1!4b1!9b0!22m2!1shXI5Y-SPA9iM4-EP2dSm4Aw!7e81!24m70!1m22!13m8!2b1!3b1!4b1!6i1!8b1!9b1!14b1!20b1!18m12!3b1!4b1!5b1!6b1!9b1!12b1!13b1!14b1!15b1!17b1!20b1!21b1!2b1!5m5!2b1!3b1!5b1!6b1!7b1!10m1!8e3!14m1!3b1!17b1!20m2!1e3!1e6!24b1!25b1!26b1!29b1!30m1!2b1!36b1!39m3!2m2!2i1!3i1!43b1!52b1!54m1!1b1!55b1!56m2!1b1!3b1!65m5!3m4!1m3!1m2!1i224!2i298!71b1!72m4!1m2!3b1!5b1!4b1!89b1!26m4!2m3!1i80!2i92!4i8!30m28!1m6!1m2!1i0!2i0!2m2!1i458!2i969!1m6!1m2!1i1870!2i0!2m2!1i1920!2i969!1m6!1m2!1i0!2i0!2m2!1i1920!2i20!1m6!1m2!1i0!2i949!2m2!1i1920!2i969!34m18!2b1!3b1!4b1!6b1!8m6!1b1!3b1!4b1!5b1!6b1!7b1!9b1!12b1!14b1!20b1!23b1!25b1!26b1!37m1!1e81!42b1!46m1!1e9!47m0!49m5!3b1!6m1!1b1!7m1!1e3!50m156!1m151!2m7!1u3!4sOpen%2Bnow!5e1!9s0ahUKEwj8-6fltsH6AhU-4TgGHaZ8CDgQ_KkBCLEGKBc!10m2!3m1!1e1!2m7!1u5!4sJapanese!5e1!9s0ahUKEwj8-6fltsH6AhU-4TgGHaZ8CDgQ_KkBCLIGKBg!10m2!5m1!1sgcid:japanese_restaurant!2m7!1u5!4sChinese!5e1!9s0ahUKEwj8-6fltsH6AhU-4TgGHaZ8CDgQ_KkBCLMGKBk!10m2!5m1!1sgcid:chinese_restaurant!2m7!1u2!4sTop-rated!5e1!9s0ahUKEwj8-6fltsH6AhU-4TgGHaZ8CDgQ_KkBCLQGKBo!10m2!2m1!1e1!3m1!1u3!3m1!1u2!3m113!1u5!2m7!1m2!5m1!1sgcid:asian_fusion_restaurant!2sAsian%2BFusion!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:chinese_restaurant!2sChinese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/chinese.png!2m7!1m2!5m1!1sgcid:french_restaurant!2sFrench!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/french.png!2m7!1m2!5m1!1sgcid:greek_restaurant!2sGreek!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:indian_restaurant!2sIndian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/indian.png!2m7!1m2!5m1!1sgcid:italian_restaurant!2sItalian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/italian.png!2m7!1m2!5m1!1sgcid:japanese_restaurant!2sJapanese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/japanese.png!2m7!1m2!5m1!1sgcid:lebanese_restaurant!2sLebanese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:malaysian_restaurant!2sMalaysian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/thai.png!2m7!1m2!5m1!1sgcid:modern_australian_restaurant!2sModern%2BAustralian!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/restaurant.png!2m7!1m2!5m1!1sgcid:seafood_restaurant!2sSeafood!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/seafood.png!2m7!1m2!5m1!1sgcid:sushi_restaurant!2sSushi!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/sushi.png!2m7!1m2!5m1!1sgcid:thai_restaurant!2sThai!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/thai.png!2m7!1m2!5m1!1sgcid:vietnamese_restaurant!2sVietnamese!3m2!2m1!1shttps://ssl.gstatic.com/local/refinements/cuisineicons/japanese.png!4BIAEqAkFV!2e2!3m2!1b1!3b1!59BQ2dBd0Fn!67m2!7b1!10b1!69i620%26q%3Ddinning%2Bin%2Bburwood%26ech%3D13%26psi%3DhXI5Y-SPA9iM4-EP2dSm4Aw.1664709254246.1","Reserve a table"
"https://www.google.com/maps/place/Rich+Mahal+Indian+Restaurant/data=!4m7!3m6!1s0x6ad63ee25c5659fb:0xad088ea40592df08!8m2!3d-37.85622!4d145.1832887!16s%2Fg%2F1tcyxkhp!19sChIJ-1lWXOI-1moRCN-SBaSOCK0?authuser=0&hl=en&rclk=1","Rich Mahal Indian Restaurant","3.8","(602)","·","$","·","Indian","·","3/499 Burwood Hwy","·","No-frills standby with outdoor seating","Closed","⋅ Opens 11AM Tue","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","Dine-in","·","Takeaway","·","No-contact delivery","·","·","",""
"https://www.google.com/maps/place/Paradai+III+Thai+Restaurant/data=!4m7!3m6!1s0x6ad641cd3031e123:0x53e16194986ebaf2!8m2!3d-37.8642031!4d145.0929058!16s%2Fg%2F1pxq3d3r2!19sChIJI-ExMM1B1moR8rpumJRh4VM?authuser=0&hl=en&rclk=1","Paradai III Thai Restaurant","4.0","(133)","","","·","Thai","·","376 Warrigal Rd","·","","Closed","⋅ Opens 5PM Mon","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","Dine-in","·","Takeaway","·","No-contact delivery","·","","",""
